Year,exporter_key,exporter_name,exporter_address,exporter_city,exporter_state,exporter_country,exporterLAT,exporterLONG,hazWasteDesc,un,totalQuantityinShipment,units_final,phase,ExpectedManagementMethod,mgmt,ReceivingFacilityEPAIDNumber,importer_name,importer_address,importer_city,importer_state,receivingfacilityzipcode,latitude,longitude
2011,E5A59890,CLEAN HARBORS INC,400 GALIBEAU STREET,THURSO,QUEBEC,CANADA,45.5989,-75.24373,"Toxic solids, corrosive, organic, n.o.s.",UN2928,769,kg,solid,Incineration,H040,ARD069748192,CLEAN HARBORS EL DORADO LLC,309 AMERICAN CIRCLE,EL DORADO,AR,71730,33.2065288,-92.6290289
2011,E5A59890,CLEAN HARBORS INC,400 GALIBEAU STREET,THURSO,QUEBEC,CANADA,45.5989,-75.24373,Hypochlorite solutions,UN1791,34,kg,solid,Incineration,H040,ARD069748192,CLEAN HARBORS EL DORADO LLC,309 AMERICAN CIRCLE,EL DORADO,AR,71730,33.2065288,-92.6290289
2011,E5A59890,CLEAN HARBORS INC,400 GALIBEAU STREET,THURSO,QUEBEC,CANADA,45.5989,-75.24373,"Corrosive liquid, acidic, organic, n.o.s.",UN3265,77,kg,solid,Incineration,H040,ARD069748192,CLEAN HARBORS EL DORADO LLC,309 AMERICAN CIRCLE,EL DORADO,AR,71730,33.2065288,-92.6290289
2011,E5A59890,CLEAN HARBORS INC,400 GALIBEAU STREET,THURSO,QUEBEC,CANADA,45.5989,-75.24373,"Nitric acid other than red fuming, with at least 65 percent, but  not more than 70 percent nitric acid",UN2031,8,kg,solid,Incineration,H040,ARD069748192,CLEAN HARBORS EL DORADO LLC,309 AMERICAN CIRCLE,EL DORADO,AR,71730,33.2065288,-92.6290289
2011,E5A59890,CLEAN HARBORS INC,400 GALIBEAU STREET,THURSO,QUEBEC,CANADA,45.5989,-75.24373,Ammonium sulfide solution,UN2683,4,kg,solid,Incineration,H040,ARD069748192,CLEAN HARBORS EL DORADO LLC,309 AMERICAN CIRCLE,EL DORADO,AR,71730,33.2065288,-92.6290289
2011,E5A59890,CLEAN HARBORS INC,400 GALIBEAU STREET,THURSO,QUEBEC,CANADA,45.5989,-75.24373,N/A,N/A,18,kg,solid,Incineration,H040,ARD069748192,CLEAN HARBORS EL DORADO LLC,309 AMERICAN CIRCLE,EL DORADO,AR,71730,33.2065288,-92.6290289
2011,E5A59890,CLEAN HARBORS INC,400 GALIBEAU STREET,THURSO,QUEBEC,CANADA,45.5989,-75.24373,N/A,N/A,1869,kg,solid,Incineration,H040,ARD069748192,CLEAN HARBORS EL DORADO LLC,309 AMERICAN CIRCLE,EL DORADO,AR,71730,33.2065288,-92.6290289
2011,E5A59890,CLEAN HARBORS INC,400 GALIBEAU STREET,THURSO,QUEBEC,CANADA,45.5989,-75.24373,N/A,N/A,862,kg,solid,Incineration,H040,ARD069748192,CLEAN HARBORS EL DORADO LLC,309 AMERICAN CIRCLE,EL DORADO,AR,71730,33.2065288,-92.6290289
2011,E5A59890,CLEAN HARBORS INC,400 GALIBEAU STREET,THURSO,QUEBEC,CANADA,45.5989,-75.24373,"Aerosols, corrosive, Packing Group II or III, (each not exceeding 1 L capacity)",UN1950,64,kg,solid,Incineration,H040,ARD069748192,CLEAN HARBORS EL DORADO LLC,309 AMERICAN CIRCLE,EL DORADO,AR,71730,33.2065288,-92.6290289
2011,E5A59890,CLEAN HARBORS INC,400 GALIBEAU STREET,THURSO,QUEBEC,CANADA,45.5989,-75.24373,"Solids containing flammable liquid, n.o.s.",UN3175,932,kg,solid,Incineration,H040,ARD069748192,CLEAN HARBORS EL DORADO LLC,309 AMERICAN CIRCLE,EL DORADO,AR,71730,33.2065288,-92.6290289
2011,E5A59890,CLEAN HARBORS INC,400 GALIBEAU STREET,THURSO,QUEBEC,CANADA,45.5989,-75.24373,"Oxidizing solid, n.o.s.",UN1479,15,kg,solid,Incineration,H040,ARD069748192,CLEAN HARBORS EL DORADO LLC,309 AMERICAN CIRCLE,EL DORADO,AR,71730,33.2065288,-92.6290289
2011,E5A59890,CLEAN HARBORS INC,400 GALIBEAU STREET,THURSO,QUEBEC,CANADA,45.5989,-75.24373,"Oxidizing liquid, n.o.s.",UN3139,17,kg,solid,Incineration,H040,ARD069748192,CLEAN HARBORS EL DORADO LLC,309 AMERICAN CIRCLE,EL DORADO,AR,71730,33.2065288,-92.6290289
2011,E5A59890,CLEAN HARBORS INC,400 GALIBEAU STREET,THURSO,QUEBEC,CANADA,45.5989,-75.24373,"Oxidizing solid, n.o.s.",UN1479,65,kg,solid,Incineration,H040,ARD069748192,CLEAN HARBORS EL DORADO LLC,309 AMERICAN CIRCLE,EL DORADO,AR,71730,33.2065288,-92.6290289
2011,E5A59890,CLEAN HARBORS INC,400 GALIBEAU STREET,THURSO,QUEBEC,CANADA,45.5989,-75.24373,"Oxidizing solid, n.o.s.",UN1479,9,kg,solid,Incineration,H040,ARD069748192,CLEAN HARBORS EL DORADO LLC,309 AMERICAN CIRCLE,EL DORADO,AR,71730,33.2065288,-92.6290289
2011,E5A59890,CLEAN HARBORS INC,400 GALIBEAU STREET,THURSO,QUEBEC,CANADA,45.5989,-75.24373,"Oxidizing liquid, n.o.s.",UN3139,6,kg,solid,Incineration,H040,ARD069748192,CLEAN HARBORS EL DORADO LLC,309 AMERICAN CIRCLE,EL DORADO,AR,71730,33.2065288,-92.6290289
2011,E5A59890,CLEAN HARBORS INC,400 GALIBEAU STREET,THURSO,QUEBEC,CANADA,45.5989,-75.24373,"Oxidizing solid, n.o.s.",UN1479,23,kg,solid,Incineration,H040,ARD069748192,CLEAN HARBORS EL DORADO LLC,309 AMERICAN CIRCLE,EL DORADO,AR,71730,33.2065288,-92.6290289
2011,E5A59890,CLEAN HARBORS INC,400 GALIBEAU STREET,THURSO,QUEBEC,CANADA,45.5989,-75.24373,"Oxidizing solid, n.o.s.",UN1479,43,kg,solid,Incineration,H040,ARD069748192,CLEAN HARBORS EL DORADO LLC,309 AMERICAN CIRCLE,EL DORADO,AR,71730,33.2065288,-92.6290289
2011,E5A59890,CLEAN HARBORS INC,400 GALIBEAU STREET,THURSO,QUEBEC,CANADA,45.5989,-75.24373,"Oxidizing liquid, n.o.s.",UN3139,68,kg,solid,Incineration,H040,ARD069748192,CLEAN HARBORS EL DORADO LLC,309 AMERICAN CIRCLE,EL DORADO,AR,71730,33.2065288,-92.6290289
2011,E5A59890,CLEAN HARBORS INC,400 GALIBEAU STREET,THURSO,QUEBEC,CANADA,45.5989,-75.24373,"Environmentally hazardous substances, solid, n.o.s.",UN3077,589,kg,solid,Other recovery,H039,ARD069748192,CLEAN HARBORS EL DORADO LLC,309 AMERICAN CIRCLE,EL DORADO,AR,71730,33.2065288,-92.6290289
2011,E5A59890,CLEAN HARBORS INC,400 GALIBEAU STREET,THURSO,QUEBEC,CANADA,45.5989,-75.24373,"Environmentally hazardous substances, solid, n.o.s.",UN3077,208,kg,solid,Other recovery,H039,ARD069748192,CLEAN HARBORS EL DORADO LLC,309 AMERICAN CIRCLE,EL DORADO,AR,71730,33.2065288,-92.6290289
2011,E5A59890,CLEAN HARBORS INC,400 GALIBEAU STREET,THURSO,QUEBEC,CANADA,45.5989,-75.24373,"Environmentally hazardous substances, solid, n.o.s.",UN3077,45,kg,solid,Other recovery,H039,ARD069748192,CLEAN HARBORS EL DORADO LLC,309 AMERICAN CIRCLE,EL DORADO,AR,71730,33.2065288,-92.6290289
2011,E5A59890,CLEAN HARBORS INC,400 GALIBEAU STREET,THURSO,QUEBEC,CANADA,45.5989,-75.24373,N/A,N/A,142,kg,solid,Incineration,H040,ARD069748192,CLEAN HARBORS EL DORADO LLC,309 AMERICAN CIRCLE,EL DORADO,AR,71730,33.2065288,-92.6290289
2011,E5A59890,CLEAN HARBORS INC,400 GALIBEAU STREET,THURSO,QUEBEC,CANADA,45.5989,-75.24373,Octanes,UN1262,45,kg,solid,Incineration,H040,ARD069748192,CLEAN HARBORS EL DORADO LLC,309 AMERICAN CIRCLE,EL DORADO,AR,71730,33.2065288,-92.6290289
2011,E5A59890,CLEAN HARBORS INC,400 GALIBEAU STREET,THURSO,QUEBEC,CANADA,45.5989,-75.24373,"Flammable solids, organic, n.o.s.",UN1325,3791,kg,solid,Incineration,H040,ARD069748192,CLEAN HARBORS EL DORADO LLC,309 AMERICAN CIRCLE,EL DORADO,AR,71730,33.2065288,-92.6290289
2011,E5A59890,CLEAN HARBORS INC,400 GALIBEAU STREET,THURSO,QUEBEC,CANADA,45.5989,-75.24373,"Flammable solids, organic, n.o.s.",UN1325,2312,kg,solid,Incineration,H040,ARD069748192,CLEAN HARBORS EL DORADO LLC,309 AMERICAN CIRCLE,EL DORADO,AR,71730,33.2065288,-92.6290289
2011,E5A59890,CLEAN HARBORS INC,400 GALIBEAU STREET,THURSO,QUEBEC,CANADA,45.5989,-75.24373,"Lithium battery",UN3090,44,kg,solid,Incineration,H040,ARD069748192,CLEAN HARBORS EL DORADO LLC,309 AMERICAN CIRCLE,EL DORADO,AR,71730,33.2065288,-92.6290289
2011,E5A59890,CLEAN HARBORS INC,400 GALIBEAU STREET,THURSO,QUEBEC,CANADA,45.5989,-75.24373,"Aerosols, corrosive, Packing Group II or III, (each not exceeding 1 L capacity)",UN1950,27,kg,solid,Incineration,H040,ARD069748192,CLEAN HARBORS EL DORADO LLC,309 AMERICAN CIRCLE,EL DORADO,AR,71730,33.2065288,-92.6290289
2011,E5A59890,CLEAN HARBORS INC,400 GALIBEAU STREET,THURSO,QUEBEC,CANADA,45.5989,-75.24373,"Aerosols, corrosive, Packing Group II or III, (each not exceeding 1 L capacity)",UN1950,4893,kg,solid,Incineration,H040,ARD069748192,CLEAN HARBORS EL DORADO LLC,309 AMERICAN CIRCLE,EL DORADO,AR,71730,33.2065288,-92.6290289
2011,E5A59890,CLEAN HARBORS INC,400 GALIBEAU STREET,THURSO,QUEBEC,CANADA,45.5989,-75.24373,"Alkali metal alloys, liquid, n.o.s.",UN1421,43,kg,solid,Incineration,H040,ARD069748192,CLEAN HARBORS EL DORADO LLC,309 AMERICAN CIRCLE,EL DORADO,AR,71730,33.2065288,-92.6290289
2011,E5A59890,CLEAN HARBORS INC,400 GALIBEAU STREET,THURSO,QUEBEC,CANADA,45.5989,-75.24373,"Hydrobromic acid, with more than 49 percent hydrobromic acid",UN1788,27,kg,solid,Incineration,H040,ARD069748192,CLEAN HARBORS EL DORADO LLC,309 AMERICAN CIRCLE,EL DORADO,AR,71730,33.2065288,-92.6290289
2011,E5A59890,CLEAN HARBORS INC,400 GALIBEAU STREET,THURSO,QUEBEC,CANADA,45.5989,-75.24373,N/A,N/A,3826,kg,solid,Incineration,H040,ARD069748192,CLEAN HARBORS EL DORADO LLC,309 AMERICAN CIRCLE,EL DORADO,AR,71730,33.2065288,-92.6290289
2011,E5A59890,CLEAN HARBORS INC,400 GALIBEAU STREET,THURSO,QUEBEC,CANADA,45.5989,-75.24373,"Corrosive liquid, acidic, organic, n.o.s.",UN3265,242,kg,solid,Incineration,H040,ARD069748192,CLEAN HARBORS EL DORADO LLC,309 AMERICAN CIRCLE,EL DORADO,AR,71730,33.2065288,-92.6290289
2011,E5A59890,CLEAN HARBORS INC,400 GALIBEAU STREET,THURSO,QUEBEC,CANADA,45.5989,-75.24373,"Corrosive liquid, acidic, organic, n.o.s.",UN3265,270,kg,solid,Incineration,H040,ARD069748192,CLEAN HARBORS EL DORADO LLC,309 AMERICAN CIRCLE,EL DORADO,AR,71730,33.2065288,-92.6290289
2011,E5A59890,CLEAN HARBORS INC,400 GALIBEAU STREET,THURSO,QUEBEC,CANADA,45.5989,-75.24373,"Corrosive solids, toxic, n.o.s.",UN2923,2699,kg,solid,Incineration,H040,ARD069748192,CLEAN HARBORS EL DORADO LLC,309 AMERICAN CIRCLE,EL DORADO,AR,71730,33.2065288,-92.6290289
2011,E5A59890,CLEAN HARBORS INC,400 GALIBEAU STREET,THURSO,QUEBEC,CANADA,45.5989,-75.24373,"Flammable solids, organic, n.o.s.",UN1325,4127,kg,solid,Incineration,H040,ARD069748192,CLEAN HARBORS EL DORADO LLC,309 AMERICAN CIRCLE,EL DORADO,AR,71730,33.2065288,-92.6290289
2011,E5A59890,CLEAN HARBORS INC,400 GALIBEAU STREET,THURSO,QUEBEC,CANADA,45.5989,-75.24373,"Flammable solids, organic, n.o.s.",UN1325,3968,kg,solid,Incineration,H040,ARD069748192,CLEAN HARBORS EL DORADO LLC,309 AMERICAN CIRCLE,EL DORADO,AR,71730,33.2065288,-92.6290289
2011,E5A59890,CLEAN HARBORS INC,400 GALIBEAU STREET,THURSO,QUEBEC,CANADA,45.5989,-75.24373,"Environmentally hazardous substances, solid, n.o.s.",UN3077,857,kg,solid,Other recovery,H039,ARD069748192,CLEAN HARBORS EL DORADO LLC,309 AMERICAN CIRCLE,EL DORADO,AR,71730,33.2065288,-92.6290289
2011,E5A59890,CLEAN HARBORS INC,400 GALIBEAU STREET,THURSO,QUEBEC,CANADA,45.5989,-75.24373,"Environmentally hazardous substances, solid, n.o.s.",UN3077,90,kg,solid,Other recovery,H039,ARD069748192,CLEAN HARBORS EL DORADO LLC,309 AMERICAN CIRCLE,EL DORADO,AR,71730,33.2065288,-92.6290289
2011,E5A59890,CLEAN HARBORS INC,400 GALIBEAU STREET,THURSO,QUEBEC,CANADA,45.5989,-75.24373,"Environmentally hazardous substances, solid, n.o.s.",UN3077,110,kg,solid,Other recovery,H039,ARD069748192,CLEAN HARBORS EL DORADO LLC,309 AMERICAN CIRCLE,EL DORADO,AR,71730,33.2065288,-92.6290289
2011,E5A59890,CLEAN HARBORS INC,400 GALIBEAU STREET,THURSO,QUEBEC,CANADA,45.5989,-75.24373,N/A,N/A,140,kg,solid,Incineration,H040,ARD069748192,CLEAN HARBORS EL DORADO LLC,309 AMERICAN CIRCLE,EL DORADO,AR,71730,33.2065288,-92.6290289
2011,E5A59890,CLEAN HARBORS INC,400 GALIBEAU STREET,THURSO,QUEBEC,CANADA,45.5989,-75.24373,N/A,N/A,217,kg,solid,Other recovery,H039,ARD069748192,CLEAN HARBORS EL DORADO LLC,309 AMERICAN CIRCLE,EL DORADO,AR,71730,33.2065288,-92.6290289
2011,E5A59890,CLEAN HARBORS INC,400 GALIBEAU STREET,THURSO,QUEBEC,CANADA,45.5989,-75.24373,N/A,N/A,108,kg,solid,Other recovery,H039,ARD069748192,CLEAN HARBORS EL DORADO LLC,309 AMERICAN CIRCLE,EL DORADO,AR,71730,33.2065288,-92.6290289
2011,E5A59890,CLEAN HARBORS INC,400 GALIBEAU STREET,THURSO,QUEBEC,CANADA,45.5989,-75.24373,N/A,N/A,73,kg,solid,Other recovery,H039,ARD069748192,CLEAN HARBORS EL DORADO LLC,309 AMERICAN CIRCLE,EL DORADO,AR,71730,33.2065288,-92.6290289
2011,E5A59890,CLEAN HARBORS INC,400 GALIBEAU STREET,THURSO,QUEBEC,CANADA,45.5989,-75.24373,N/A,N/A,3,kg,solid,Incineration,H040,ARD069748192,CLEAN HARBORS EL DORADO LLC,309 AMERICAN CIRCLE,EL DORADO,AR,71730,33.2065288,-92.6290289
2011,E5A59890,CLEAN HARBORS INC,400 GALIBEAU STREET,THURSO,QUEBEC,CANADA,45.5989,-75.24373,N/A,N/A,4,kg,solid,Incineration,H040,ARD069748192,CLEAN HARBORS EL DORADO LLC,309 AMERICAN CIRCLE,EL DORADO,AR,71730,33.2065288,-92.6290289
2011,E5A59890,CLEAN HARBORS INC,400 GALIBEAU STREET,THURSO,QUEBEC,CANADA,45.5989,-75.24373,"Trinitrophenol, wetted or Picric acid, wetted with not less than 30 percent water, by mass",UN1344,54,kg,solid,Incineration,H040,ARD069748192,CLEAN HARBORS EL DORADO LLC,309 AMERICAN CIRCLE,EL DORADO,AR,71730,33.2065288,-92.6290289
2011,E5A59890,CLEAN HARBORS INC,400 GALIBEAU STREET,THURSO,QUEBEC,CANADA,45.5989,-75.24373,"Flammable solids, corrosive, organic, n.o.s.",UN2925,3,kg,solid,Incineration,H040,ARD069748192,CLEAN HARBORS EL DORADO LLC,309 AMERICAN CIRCLE,EL DORADO,AR,71730,33.2065288,-92.6290289
2011,E5A59890,CLEAN HARBORS INC,400 GALIBEAU STREET,THURSO,QUEBEC,CANADA,45.5989,-75.24373,"Flammable solids, corrosive, organic, n.o.s.",UN2925,4,kg,solid,Incineration,H040,ARD069748192,CLEAN HARBORS EL DORADO LLC,309 AMERICAN CIRCLE,EL DORADO,AR,71730,33.2065288,-92.6290289
2011,E5A59890,CLEAN HARBORS INC,400 GALIBEAU STREET,THURSO,QUEBEC,CANADA,45.5989,-75.24373,N/A,N/A,5,kg,solid,Incineration,H040,ARD069748192,CLEAN HARBORS EL DORADO LLC,309 AMERICAN CIRCLE,EL DORADO,AR,71730,33.2065288,-92.6290289
2011,E5A59890,CLEAN HARBORS INC,400 GALIBEAU STREET,THURSO,QUEBEC,CANADA,45.5989,-75.24373,N/A,N/A,27,kg,solid,Incineration,H040,ARD069748192,CLEAN HARBORS EL DORADO LLC,309 AMERICAN CIRCLE,EL DORADO,AR,71730,33.2065288,-92.6290289
2011,E5A59890,CLEAN HARBORS INC,400 GALIBEAU STREET,THURSO,QUEBEC,CANADA,45.5989,-75.24373,"Pyrophoric solid, inorganic, n.o.s.",UN3200,14,kg,solid,Incineration,H040,ARD069748192,CLEAN HARBORS EL DORADO LLC,309 AMERICAN CIRCLE,EL DORADO,AR,71730,33.2065288,-92.6290289
2011,E5A59890,CLEAN HARBORS INC,400 GALIBEAU STREET,THURSO,QUEBEC,CANADA,45.5989,-75.24373,"Pyrophoric solid, inorganic, n.o.s.",UN3200,4,kg,solid,Incineration,H040,ARD069748192,CLEAN HARBORS EL DORADO LLC,309 AMERICAN CIRCLE,EL DORADO,AR,71730,33.2065288,-92.6290289
2011,E5A59890,CLEAN HARBORS INC,400 GALIBEAU STREET,THURSO,QUEBEC,CANADA,45.5989,-75.24373,Sodium dithionite or Sodium hydrosulfite,UN1384,5,kg,solid,Incineration,H040,ARD069748192,CLEAN HARBORS EL DORADO LLC,309 AMERICAN CIRCLE,EL DORADO,AR,71730,33.2065288,-92.6290289
2011,E5A59890,CLEAN HARBORS INC,400 GALIBEAU STREET,THURSO,QUEBEC,CANADA,45.5989,-75.24373,Aluminum ferrosilicon powder,UN1395,2,kg,solid,Incineration,H040,ARD069748192,CLEAN HARBORS EL DORADO LLC,309 AMERICAN CIRCLE,EL DORADO,AR,71730,33.2065288,-92.6290289
2011,E5A59890,CLEAN HARBORS INC,400 GALIBEAU STREET,THURSO,QUEBEC,CANADA,45.5989,-75.24373,"Carbon, activated",UN1362,42,kg,solid,Incineration,H040,ARD069748192,CLEAN HARBORS EL DORADO LLC,309 AMERICAN CIRCLE,EL DORADO,AR,71730,33.2065288,-92.6290289
2011,E5A59890,CLEAN HARBORS INC,400 GALIBEAU STREET,THURSO,QUEBEC,CANADA,45.5989,-75.24373,N/A,N/A,39,kg,solid,Incineration,H040,ARD069748192,CLEAN HARBORS EL DORADO LLC,309 AMERICAN CIRCLE,EL DORADO,AR,71730,33.2065288,-92.6290289
2011,E5A59890,CLEAN HARBORS INC,400 GALIBEAU STREET,THURSO,QUEBEC,CANADA,45.5989,-75.24373,"Water-reactive solid, n.o.s.",UN2813,2,kg,solid,Incineration,H040,ARD069748192,CLEAN HARBORS EL DORADO LLC,309 AMERICAN CIRCLE,EL DORADO,AR,71730,33.2065288,-92.6290289
2011,E5A59890,CLEAN HARBORS INC,400 GALIBEAU STREET,THURSO,QUEBEC,CANADA,45.5989,-75.24373,"Water-reactive solid, n.o.s.",UN2813,7,kg,solid,Incineration,H040,ARD069748192,CLEAN HARBORS EL DORADO LLC,309 AMERICAN CIRCLE,EL DORADO,AR,71730,33.2065288,-92.6290289
2011,E5A59890,CLEAN HARBORS INC,400 GALIBEAU STREET,THURSO,QUEBEC,CANADA,45.5989,-75.24373,"Oxidizing liquid, toxic, n.o.s.",UN3099,4,kg,solid,Incineration,H040,ARD069748192,CLEAN HARBORS EL DORADO LLC,309 AMERICAN CIRCLE,EL DORADO,AR,71730,33.2065288,-92.6290289
2011,E5A59890,CLEAN HARBORS INC,400 GALIBEAU STREET,THURSO,QUEBEC,CANADA,45.5989,-75.24373,"Oxidizing solid, n.o.s.",UN1479,3,kg,solid,Incineration,H040,ARD069748192,CLEAN HARBORS EL DORADO LLC,309 AMERICAN CIRCLE,EL DORADO,AR,71730,33.2065288,-92.6290289
2011,E5A59890,CLEAN HARBORS INC,400 GALIBEAU STREET,THURSO,QUEBEC,CANADA,45.5989,-75.24373,"Paper, unsaturated oil treated incompletely dried (including carbon paper)",UN1379,60,kg,solid,Incineration,H040,ARD069748192,CLEAN HARBORS EL DORADO LLC,309 AMERICAN CIRCLE,EL DORADO,AR,71730,33.2065288,-92.6290289
2011,E5A59890,CLEAN HARBORS INC,400 GALIBEAU STREET,THURSO,QUEBEC,CANADA,45.5989,-75.24373,"Oxidizing solid, n.o.s.",UN1479,76,kg,solid,Incineration,H040,ARD069748192,CLEAN HARBORS EL DORADO LLC,309 AMERICAN CIRCLE,EL DORADO,AR,71730,33.2065288,-92.6290289
2011,E5A59890,CLEAN HARBORS INC,400 GALIBEAU STREET,THURSO,QUEBEC,CANADA,45.5989,-75.24373,"Oxidizing liquid, n.o.s.",UN3139,45,kg,solid,Incineration,H040,ARD069748192,CLEAN HARBORS EL DORADO LLC,309 AMERICAN CIRCLE,EL DORADO,AR,71730,33.2065288,-92.6290289
2011,E5A59890,CLEAN HARBORS INC,400 GALIBEAU STREET,THURSO,QUEBEC,CANADA,45.5989,-75.24373,"Ammonium nitrate, with not more than 0.2% total combustible material, including any organic substance, calculated as carbon to the exclusion of any other added substance",UN1942,9,kg,solid,Incineration,H040,ARD069748192,CLEAN HARBORS EL DORADO LLC,309 AMERICAN CIRCLE,EL DORADO,AR,71730,33.2065288,-92.6290289
2011,E5A59890,CLEAN HARBORS INC,400 GALIBEAU STREET,THURSO,QUEBEC,CANADA,45.5989,-75.24373,"Organic peroxide type C, liquid",UN3103,2,kg,solid,Incineration,H040,ARD069748192,CLEAN HARBORS EL DORADO LLC,309 AMERICAN CIRCLE,EL DORADO,AR,71730,33.2065288,-92.6290289
2011,E5A59890,CLEAN HARBORS INC,400 GALIBEAU STREET,THURSO,QUEBEC,CANADA,45.5989,-75.24373,"Organic peroxide type E, liquid",UN3107,7,kg,solid,Incineration,H040,ARD069748192,CLEAN HARBORS EL DORADO LLC,309 AMERICAN CIRCLE,EL DORADO,AR,71730,33.2065288,-92.6290289
2011,E5A59890,CLEAN HARBORS INC,400 GALIBEAU STREET,THURSO,QUEBEC,CANADA,45.5989,-75.24373,Methyl iodide,UN2644,4,kg,solid,Incineration,H040,ARD069748192,CLEAN HARBORS EL DORADO LLC,309 AMERICAN CIRCLE,EL DORADO,AR,71730,33.2065288,-92.6290289
2011,E5A59890,CLEAN HARBORS INC,400 GALIBEAU STREET,THURSO,QUEBEC,CANADA,45.5989,-75.24373,Ethylene oxide and pentafluoroethane mixture with not more than 7.9 percent ethylene oxide,UN3298,5,kg,solid,Incineration,H040,ARD069748192,CLEAN HARBORS EL DORADO LLC,309 AMERICAN CIRCLE,EL DORADO,AR,71730,33.2065288,-92.6290289
2011,E5A59890,CLEAN HARBORS INC,400 GALIBEAU STREET,THURSO,QUEBEC,CANADA,45.5989,-75.24373,N/A,N/A,15,kg,solid,Incineration,H040,ARD069748192,CLEAN HARBORS EL DORADO LLC,309 AMERICAN CIRCLE,EL DORADO,AR,71730,33.2065288,-92.6290289
2011,E5A59890,CLEAN HARBORS INC,400 GALIBEAU STREET,THURSO,QUEBEC,CANADA,45.5989,-75.24373,Chromium oxychloride,UN1758,4,kg,solid,Incineration,H040,ARD069748192,CLEAN HARBORS EL DORADO LLC,309 AMERICAN CIRCLE,EL DORADO,AR,71730,33.2065288,-92.6290289
2011,E5A59890,CLEAN HARBORS INC,400 GALIBEAU STREET,THURSO,QUEBEC,CANADA,45.5989,-75.24373,Lighter refills containing flammable gas not exceeding 4 fluid ounces (7.22 cubic inches) and 65 grams of flammable gas,UN1057,69,kg,solid,Incineration,H040,ARD069748192,CLEAN HARBORS EL DORADO LLC,309 AMERICAN CIRCLE,EL DORADO,AR,71730,33.2065288,-92.6290289
2011,E5A59890,CLEAN HARBORS INC,400 GALIBEAU STREET,THURSO,QUEBEC,CANADA,45.5989,-75.24373,Carbon dioxide,UN1013,4,kg,solid,Incineration,H040,ARD069748192,CLEAN HARBORS EL DORADO LLC,309 AMERICAN CIRCLE,EL DORADO,AR,71730,33.2065288,-92.6290289
2011,E5A59890,CLEAN HARBORS INC,400 GALIBEAU STREET,THURSO,QUEBEC,CANADA,45.5989,-75.24373,Ethylene oxide or Ethylene oxide with nitrogen up to a total pressure of 1MPa (10 bar) at 50 degrees C,UN1040,6,kg,solid,Incineration,H040,ARD069748192,CLEAN HARBORS EL DORADO LLC,309 AMERICAN CIRCLE,EL DORADO,AR,71730,33.2065288,-92.6290289
2011,E5A59890,CLEAN HARBORS INC,400 GALIBEAU STREET,THURSO,QUEBEC,CANADA,45.5989,-75.24373,"Flammable liquids, corrosive, n.o.s.",UN2924,14,kg,solid,Incineration,H040,ARD069748192,CLEAN HARBORS EL DORADO LLC,309 AMERICAN CIRCLE,EL DORADO,AR,71730,33.2065288,-92.6290289
2011,E5A59890,CLEAN HARBORS INC,400 GALIBEAU STREET,THURSO,QUEBEC,CANADA,45.5989,-75.24373,"Flammable liquids, corrosive, n.o.s.",UN2924,24,kg,solid,Incineration,H040,ARD069748192,CLEAN HARBORS EL DORADO LLC,309 AMERICAN CIRCLE,EL DORADO,AR,71730,33.2065288,-92.6290289
2011,E5A59890,CLEAN HARBORS INC,400 GALIBEAU STREET,THURSO,QUEBEC,CANADA,45.5989,-75.24373,"Radioactive material, surface contaminated objects (SCO-I or SCO-II) non fissile or fissile-excepted",UN2913,10,kg,solid,Incineration,H040,ARD069748192,CLEAN HARBORS EL DORADO LLC,309 AMERICAN CIRCLE,EL DORADO,AR,71730,33.2065288,-92.6290289
2011,E5A59890,CLEAN HARBORS INC,400 GALIBEAU STREET,THURSO,QUEBEC,CANADA,45.5989,-75.24373,Calcium hydride,UN1404,47,kg,solid,Incineration,H040,ARD069748192,CLEAN HARBORS EL DORADO LLC,309 AMERICAN CIRCLE,EL DORADO,AR,71730,33.2065288,-92.6290289
2011,E5A59890,CLEAN HARBORS INC,400 GALIBEAU STREET,THURSO,QUEBEC,CANADA,45.5989,-75.24373,"Water-reactive solid, n.o.s.",UN2813,5,kg,solid,Incineration,H040,ARD069748192,CLEAN HARBORS EL DORADO LLC,309 AMERICAN CIRCLE,EL DORADO,AR,71730,33.2065288,-92.6290289
2011,E5A59890,CLEAN HARBORS INC,400 GALIBEAU STREET,THURSO,QUEBEC,CANADA,45.5989,-75.24373,"Oxidizing liquid, n.o.s.",UN3139,3,kg,solid,Incineration,H040,ARD069748192,CLEAN HARBORS EL DORADO LLC,309 AMERICAN CIRCLE,EL DORADO,AR,71730,33.2065288,-92.6290289
2011,E5A59890,CLEAN HARBORS INC,400 GALIBEAU STREET,THURSO,QUEBEC,CANADA,45.5989,-75.24373,"Toxic solid, inorganic, n.o.s.",UN3288,6,kg,solid,Incineration,H040,ARD069748192,CLEAN HARBORS EL DORADO LLC,309 AMERICAN CIRCLE,EL DORADO,AR,71730,33.2065288,-92.6290289
2011,E5A59890,CLEAN HARBORS INC,400 GALIBEAU STREET,THURSO,QUEBEC,CANADA,45.5989,-75.24373,"Acrolein, stabilized",UN1092,3,kg,solid,Incineration,H040,ARD069748192,CLEAN HARBORS EL DORADO LLC,309 AMERICAN CIRCLE,EL DORADO,AR,71730,33.2065288,-92.6290289
